date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:33:04	73100/-1	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2008:33:05%20GMT	https://www.doulcememoire.com/	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/index.html	(from )
09:33:06	42/-1	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2004%20Mar%202024%2008:33:07%20GMT	https://www.doulcememoire.com/xmlrpc.php	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/xmlrpc.php	(from https://www.doulcememoire.com/)
09:33:07	914/-1	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2021%20Feb%202024%2013:51:09%20GMT	https://www.doulcememoire.com/comments/feed/	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/comments/feed/index.html	(from https://www.doulcememoire.com/)
09:33:07	1015/-1	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2021%20Feb%202024%2013:51:09%20GMT	https://www.doulcememoire.com/feed/	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/feed/index.html	(from https://www.doulcememoire.com/)
09:33:09	1458/-1	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Mar%202024%2008:33:09%20GMT	https://www.doulcememoire.com/wp-json/wp/v2/pages/85	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/wp-json/wp/v2/pages/85	(from https://www.doulcememoire.com/)
09:33:09	2121/-1	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Mar%202024%2008:33:09%20GMT	https://www.doulcememoire.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.doulcememoire.com%2F	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/wp-json/oembed/1.0/embedaac5	(from https://www.doulcememoire.com/)
09:33:09	2268/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Mar%202024%2008:33:09%20GMT	https://www.doulcememoire.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.doulcememoire.com%2F&format=xml	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/wp-json/oembed/1.0/embedee04	(from https://www.doulcememoire.com/)
09:33:12	0/-1	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Mar%202024%2008:33:12%20GMT	https://www.doulcememoire.com/presentation/	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/presentation/index.html	(from https://www.doulcememoire.com/)
09:33:19	64738/-1	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2008:33:12%20GMT	https://www.doulcememoire.com/agenda/	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/agenda/index.html	(from https://www.doulcememoire.com/)
09:33:23	205843/-1	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Mar%202024%2008:33:08%20GMT	https://www.doulcememoire.com/wp-json/	C:/My%20Web%20Sites/https___www.doulcememoire.com_04/www.doulcememoire.com/wp-json/index.html	(from https://www.doulcememoire.com/)
